"GameNum","Kicker","Good","Distance","Weather","Wind15","Temperature","Grass","Pressure","Ice"
"2003-1706","Hanson","Y",39,"Inside",0,"Nice",0,"N",0
"2003-1706","Hanson","Y",38,"Inside",0,"Nice",0,"N",0
"2003-1706","Hanson","Y",50,"Inside",0,"Nice",0,"N",0
"2003-1706","Wilkins","Y",51,"Inside",0,"Nice",0,"N",0
"2003-1706","Wilkins","Y",36,"Inside",0,"Nice",0,"N",0
"2003-1707","BrownK","Y",36,"Inside",0,"Nice",1,"N",0
"2003-1707","Vanderjagt","Y",39,"Inside",0,"Nice",1,"N",0
"2003-1707","Vanderjagt","Y",43,"Inside",0,"Nice",1,"Y",1
"2003-1708","Andersen","Y",38,"Sun",0,"Nice",1,"N",0
"2003-1708","Edinger","N",52,"Sun",0,"Nice",1,"N",0
"2003-1708","Edinger","Y",48,"Sun",0,"Nice",1,"N",0
"2003-1709","Brien","Y",36,"Sun",0,"Nice",1,"N",0
"2003-1709","Brien","Y",22,"Sun",0,"Nice",1,"N",0
"2003-1709","Mare","Y",23,"Sun",0,"Nice",1,"N",0
"2003-1709","Mare","Y",43,"Sun",0,"Nice",1,"N",0
"2003-1709","Mare","N",53,"Sun",0,"Nice",1,"N",0
"2003-1709","Mare","Y",22,"Sun",0,"Nice",1,"Y",0
"2003-1710","Carney","Y",24,"Inside",0,"Nice",0,"N",0
"2003-1710","Carney","Y",27,"Inside",0,"Nice",0,"N",0
"2003-1711","Anderson","Y",37,"Clouds",1,"Nice",1,"N",0
"2003-1711","Anderson","Y",33,"Clouds",1,"Nice",1,"N",0
"2003-1711","Anderson","Y",43,"Clouds",1,"Nice",1,"N",0
"2003-1711","Anderson","Y",23,"Clouds",1,"Nice",1,"N",0
"2003-1711","GramaticaM","Y",27,"Clouds",1,"Nice",1,"N",0
"2003-1711","GramaticaM","Y",33,"Clouds",1,"Nice",1,"N",0
"2003-1712","Elling","N",44,"Sun",0,"Nice",1,"N",0
"2003-1712","Elling","Y",46,"Sun",0,"Nice",1,"N",0
"2003-1712","Rackers","Y",22,"Sun",0,"Nice",1,"N",0
"2003-1712","Rackers","Y",26,"Sun",0,"Nice",1,"N",0
"2003-1713","Bryant","Y",28,"Clouds",0,"Nice",0,"N",0
"2003-1713","Kasay","Y",42,"Clouds",0,"Nice",0,"N",0
"2003-1713","Kasay","Y",33,"Clouds",0,"Nice",0,"N",0
"2003-1713","Kasay","Y",34,"Clouds",0,"Nice",0,"N",0
"2003-1714","Elam","Y",31,"Clouds",1,"Nice",1,"N",0
"2003-1714","Longwell","Y",33,"Clouds",1,"Nice",1,"N",0
"2003-1714","Longwell","N",40,"Clouds",1,"Nice",1,"N",0
"2003-1716","Reed","Y",42,"Sun",0,"Nice",0,"N",0
"2003-1716","Richey","N",51,"Sun",0,"Nice",0,"Y",0
"2003-1716","Stover","Y",46,"Sun",0,"Nice",0,"N",0
"2003-1716","Stover","N",52,"Sun",0,"Nice",0,"Y",0
"2003-1716","Stover","Y",47,"Sun",0,"Nice",0,"Y",0
"2003-P101","Cundiff","Y",37,"Clouds",0,"Nice",1,"N",0
"2003-P101","Kasay","Y",18,"Clouds",0,"Nice",1,"N",0
"2003-P101","Kasay","Y",38,"Clouds",0,"Nice",1,"N",0
"2003-P101","Kasay","Y",19,"Clouds",0,"Nice",1,"N",0
"2003-P101","Kasay","Y",32,"Clouds",0,"Nice",1,"N",0
"2003-P101","Kasay","Y",34,"Clouds",0,"Nice",1,"N",0
"2003-P102","Anderson","Y",45,"Sun",0,"Nice",0,"N",0
"2003-P102","Anderson","Y",46,"Sun",0,"Nice",0,"Y",0
"2003-P102","Stover","Y",43,"Sun",0,"Nice",0,"N",0
"2003-P103","Elam","Y",49,"Inside",0,"Nice",0,"N",0
"2003-P103","Elam","N",46,"Inside",0,"Nice",0,"N",0
"2003-P103","Vanderjagt","Y",27,"Inside",0,"Nice",0,"N",0
"2003-P103","Vanderjagt","Y",20,"Inside",0,"Nice",0,"N",0
"2003-P104","BrownJ","Y",30,"Clouds",0,"Cold",1,"N",0
"2003-P104","BrownJ","Y",35,"Clouds",0,"Cold",1,"N",0
"2003-P104","Longwell","Y",31,"Clouds",0,"Cold",1,"N",0
"2003-P104","Longwell","Y",27,"Clouds",0,"Cold",1,"N",0
"2003-P104","Longwell","N",47,"Clouds",0,"Cold",1,"Y",1
"2003-P201","Kasay","Y",45,"Inside",0,"Nice",0,"N",0
"2003-P201","Kasay","Y",52,"Inside",0,"Nice",0,"N",0
"2003-P201","Kasay","Y",34,"Inside",0,"Nice",0,"N",0
"2003-P201","Kasay","N",53,"Inside",0,"Nice",0,"N",0
"2003-P201","Kasay","N",45,"Inside",0,"Nice",0,"Y",1
"2003-P201","Wilkins","Y",20,"Inside",0,"Nice",0,"N",0
"2003-P201","Wilkins","Y",26,"Inside",0,"Nice",0,"N",0
"2003-P201","Wilkins","Y",24,"Inside",0,"Nice",0,"N",0
"2003-P201","Wilkins","Y",51,"Inside",0,"Nice",0,"N",0
"2003-P201","Wilkins","Y",33,"Inside",0,"Nice",0,"Y",1
"2003-P201","Wilkins","N",53,"Inside",0,"Nice",0,"Y",1
"2003-P202","Andersen","Y",22,"Sun",0,"Nice",1,"N",0
"2003-P202","Andersen","N",31,"Sun",0,"Nice",1,"N",0
"2003-P202","Vanderjagt","Y",45,"Sun",0,"Nice",1,"N",0
"2003-P203","Akers","N",33,"Sun",0,"Cold",1,"N",0
"2003-P203","Akers","Y",37,"Sun",0,"Cold",1,"Y",1
"2003-P203","Akers","Y",31,"Sun",0,"Cold",1,"Y",1
"2003-P203","Longwell","Y",21,"Sun",0,"Cold",1,"N",0
"2003-P204","Anderson","Y",31,"Sun",0,"Cold",1,"N",0
"2003-P204","Vinatieri","N",44,"Sun",0,"Cold",1,"N",0
"2003-P204","Vinatieri","Y",46,"Sun",0,"Cold",1,"N",0
"2003-P301","Akers","Y",41,"Clouds",1,"Cold",1,"N",0
"2003-P302","Vinatieri","Y",31,"SnowRain",0,"Cold",1,"N",0
"2003-P302","Vinatieri","Y",25,"SnowRain",0,"Cold",1,"N",0
"2003-P302","Vinatieri","Y",27,"SnowRain",0,"Cold",1,"N",0
"2003-P302","Vinatieri","Y",21,"SnowRain",0,"Cold",1,"N",0
"2003-P302","Vinatieri","Y",34,"SnowRain",0,"Cold",1,"N",0
"2003-P401","Kasay","Y",50,"Clouds",0,"Nice",1,"N",0
"2003-P401","Vinatieri","N",31,"Clouds",0,"Nice",1,"N",0
"2003-P401","Vinatieri","N",36,"Clouds",0,"Nice",1,"N",0
"2003-P401","Vinatieri","Y",41,"Clouds",0,"Nice",1,"Y",1
